 87.200  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.183  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.167  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.150  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.133  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.117  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.100  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.083  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.067  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.050  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.033  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.017  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.983  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.967  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.950  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.933  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.917  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.900  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.883  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.867  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.850  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.833  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.817  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.800  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.783  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.767  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.750  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.733  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.717  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.700  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.683  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.667  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.650  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.633  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.617  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.600  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.583  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.567  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.550  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.533  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.517  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.500  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.483  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.467  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.450  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.433  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.417  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.400  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.383  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.367  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.350  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.333  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.317  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.300  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.283  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.267  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.250  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.233  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.217  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.200  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.183  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.167  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.150  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.133  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.117  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.100  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.083  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.067  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.050  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.033  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.017  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.983  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.967  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.950  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.933  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.917  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.900  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.883  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.867  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.850  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.833  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.817  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.800  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.783  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.767  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.750  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.733  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.717  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.700  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.683  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.667  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.650  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.633  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.617  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.600  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.583  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.567  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.550  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.533  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.517  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.500  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.483  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.467  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.450  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.433  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.417  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.400  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.383  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.367  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.350  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.333  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.317  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.300  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.283  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.267  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.250  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.233  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.217  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.200  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.183  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.167  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.150  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.133  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.117  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.100  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.083  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.067  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.050  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.033  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.017  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.983  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.967  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.950  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.933  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.917  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.900  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.883  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.867  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.850  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.833  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.817  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.800  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.783  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.767  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.750  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.733  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.717  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.700  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.683  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.667  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.650  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.633  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.617  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.600  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.583  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.567  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.550  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.533  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.517  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.500  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.483  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.467  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.450  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.433  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.417  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.400  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.383  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.367  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.350  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.333  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.317  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.300  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.283  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.267  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.250  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.233  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.217  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.200  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.183  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.167  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.150  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.133  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.117  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.100  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.083  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.067  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.050  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.033  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.017  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.983  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.967  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.950  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.933  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.917  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.900  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.883  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.867  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.850  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.833  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.817  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.800  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.783  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.767  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.750  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.733  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.717  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.700  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.683  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.667  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.650  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.633  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.617  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.600  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.583  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.567  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.550  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.533  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.517  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.500  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.483  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.467  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.450  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.433  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.417  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.400  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.383  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.367  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.350  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.333  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.317  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.300  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.283  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.267  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.250  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.233  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.217  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.200  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.183  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.167  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.150  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.133  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.117  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.100  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.083  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.067  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.050  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.033  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.017  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.983  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.967  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.950  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.933  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.917  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.900  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.883  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.867  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.850  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.833  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.817  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.800  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.783  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.767  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.750  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.733  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.717  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.700  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.683  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.667  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.650  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.633  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.617  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.600  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.583  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.567  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.550  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.533  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.517  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.500  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.483  0  0  0  0.000 0.000 0.000 0.000 0.000
