# Comments are ignored.  Columns hard-wired in wtm.py
#ELAT min max mode mean P(1) P(2) P(3) P(4)
 89.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 88.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 87.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 86.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 85.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 84.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 83.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 82.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 81.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 80.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 79.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 78.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 77.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 76.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 75.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 74.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 73.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 72.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 71.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 70.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 69.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 68.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 67.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 66.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 65.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 64.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 63.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 62.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 61.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 60.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 59.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 58.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 57.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 56.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 55.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 54.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 53.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 52.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 51.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 50.000  0  0  0  0.000 0.000 0.000 0.000 0.000
 49.000  0  0  0  0.000 0.000 0.000 0.000 0.000
